,Name,Price,Alcohol,Bottle,Category,From,Variety,Winery,Score,Year
6715,Château Preuillac 2019 Cru Bourgeois  (Médoc),N/A,13.0,750,Red,Bordeaux,Bordeaux-style Red Blend,Château Preuillac,90 Points,2019
6716,Château Terre de Grand 2019  Bordeaux Supérieur,$40,13.0,750,Red,Bordeaux,Merlot,Château Terre de Grand,90 Points,2019
6717,Clos Petit Badon 2019 Bocquillon  (Saint-Émilion),$45,13.0,750,Red,Bordeaux,Bordeaux-style Red Blend,Clos Petit Badon,90 Points,2019
6718,Cycles Gladiator 2020 Pinot Noir (California),$13,14.0,750,Red,California Other,Pinot Noir,Cycles Gladiator,90 Points,2020
6719,Darcie Kent Vineyards 2018 Firepit Red (San Francisco Bay),$40,14.0,750,Red,Central Coast,"Red Blends, Red Blends",Darcie Kent Vineyards,90 Points,2018
6720,Darcie Kent Vineyards 2019 Sparkling Grüner Veltliner (Monterey County),$40,12.0,750,Sparkling,Central Coast,Grüner Veltliner,Darcie Kent Vineyards,90 Points,2019
6721,Domaine Dugois 2018 Trousseau Grevillière Trousseau (Arbois),$35,14.0,750,Red,France Other,"Trousseau, Other Red",Domaine Dugois,90 Points,2018
6722,Dr. Konstantin Frank 2020 Eugenia Dry Riesling (Finger Lakes),$35,12.0,750,White,Finger Lakes,Riesling,Dr. Konstantin Frank,90 Points,2020
6723,Ernest 2020 Edaphos Broken Leg Vineyard Syrah (Anderson Valley),$42,11.0,750,Red,Mendocino County,Syrah,Ernest,90 Points,2020
6724,Estancia 2020 Merlot (Central Coast),$13,14.0,750,Red,Central Coast,Merlot,Estancia,90 Points,2020
6725,Famille Laplace 2019 L'Origine  (Madiran),$17,14.0,750,Red,Southwest France,"Tannat-Cabernet Sauvignon, Red Blends",Famille Laplace,90 Points,2019
6726,Fort Ross Winery 2021 Rosé of Pinot Noir (Fort Ross-Seaview),$28,13.0,750,Rose,Sonoma,Pinot Noir,Fort Ross Winery,90 Points,2021
6727,Frichette 2019 Merlot (Red Mountain),$45,14.0,750,Red,Columbia Valley,Merlot,Frichette,90 Points,2019
6728,Gary Farrell 2019 La Rinconada Vineyard Chardonnay (Sta. Rita Hills),$55,13.0,750,White,Central Coast,Chardonnay,Gary Farrell,90 Points,2019
6729,Hall 2018 Craig's Cabernet Sauvignon (Napa Valley),$50,15.0,750,Red,Napa,Cabernet Sauvignon,Hall,90 Points,2018
6730,Heinrich Hartl 2019 Classic Pinot Noir (Thermenregion),$24,12.0,750,Red,Austria,Pinot Noir,Heinrich Hartl,90 Points,2019
6731,Inglenook 2020 Estate Grown White (Rutherford),$68,14.0,750,White,Napa,Rhône-style White Blend,Inglenook,90 Points,2020
6732,Iron Horse 2019 Heart of the Vineyard Chardonnay (Green Valley),$57,13.0,750,White,Sonoma,Chardonnay,Iron Horse,90 Points,2019
6733,J. Wilkes 2020 Cabernet Sauvignon (Paso Robles Highlands District),$30,14.0,750,Red,Central Coast,Cabernet Sauvignon,J. Wilkes,90 Points,2020
6734,Quinta de Chocapalha 2019 CH by Chocapalha Arinto (Lisboa),$30,12.0,750,White,Portugal,"Arinto, Portuguese White",Quinta de Chocapalha,90 Points,2019
6735,Quinta Vale D. Maria 2019 Red (Douro),$66,14.0,750,Red,Portugal,Portuguese Red,Quinta Vale D. Maria,90 Points,2019
6736,Quivira 2020 Fig Tree Vineyard Sauvignon Blanc (Dry Creek Valley),$30,13.0,750,White,Sonoma,Sauvignon Blanc,Quivira,90 Points,2020
6737,Richard Böcking 2018 Burgberg Gold Cap Riesling (Mosel),$43,13.0,750,White,Germany,Riesling,Richard Böcking,90 Points,2018
6738,Ryder Estate 2021 Rosé of Pinot Noir (California),$15,13.0,750,Rose,California Other,Pinot Noir,Ryder Estate,90 Points,2021
6739,Schauer 2019 Ried Höchtemmel Weissburgunder (Südsteiermark),$45,13.0,750,White,Austria,"Weissburgunder, Pinot Blanc",Schauer,90 Points,2019
6740,Sobrero 2017 Ciabot Tanasio  (Barolo),$70,14.0,750,Red,Piedmont,Nebbiolo,Sobrero,90 Points,2017
6741,Summerland 2020 Fiddlestix Vineyard Pinot Noir (Sta. Rita Hills),$65,13.0,750,Red,Central Coast,Pinot Noir,Summerland,90 Points,2020
6742,Syncline 2021 Boushey Vineyard Picpoul (Yakima Valley),$28,11.0,750,White,Columbia Valley,"Picpoul, Other White",Syncline,90 Points,2021
6743,Talamonti 2021 Rosé  (Cerasuolo d'Abruzzo),$17,13.0,750,Rose,Central Italy,"Montepulciano, Italian Red",Talamonti,90 Points,2021
6744,The Valley 2020 Chardonnay (Elgin),$20,12.0,750,White,South Africa,Chardonnay,The Valley,90 Points,2020
6745,Weingut Georg Albrecht Schneider 2020 Vom Kalk Nierstein Trocken Riesling (Rheinhessen),$18,12.0,750,White,Germany,Riesling,Weingut Georg Albrecht Schneider,90 Points,2020
6746,Santa Vittoria 2018  Barolo,$43,14.0,750,Red,Piedmont,Nebbiolo,Santa Vittoria,90 Points,2018
6747,Silverado 2018 Mt. George Vineyard Merlot (Coombsville),$48,14.0,750,Red,Napa,Merlot,Silverado,90 Points,2018
6748,Terlato 2021 Pinot Grigio (Friuli Colli Orientali),$25,13.0,750,White,Northeastern Italy,Pinot Grigio,Terlato,90 Points,2021
6749,Terra Costantino 2020 De Aetna  (Etna),$32,13.0,750,White,Sicily & Sardinia,"Carricante, Italian White",Terra Costantino,90 Points,2020
6750,The Four Graces 2021 Rosé of Pinot Noir (Willamette Valley),$21,12.0,750,Rose,Willamette Valley,Pinot Noir,The Four Graces,90 Points,2021
6751,Trizanne 2020 Cinsault (Swartland),$18,13.0,750,Red,South Africa,Cinsault,Trizanne,90 Points,2020
6752,Troon 2021 Kubli Bench Biodynamic Wine Rosé (Applegate Valley),$25,11.0,750,Rose,Southern Oregon,Rosé,Troon,90 Points,2021
6753,Union Auboise NV Lionne Royale  (Champagne),$40,12.0,750,Sparkling,Champagne,"Champagne Blend, Sparkling",Union Auboise,90 Points,
6754,Union Sacre 2021 Belle de Nuit Los Ositos Vineyard Gewürztraminer (Arroyo Seco),$38,12.0,750,White,Central Coast,Gewürztraminer,Union Sacre,90 Points,2021
6755,Vignobles André Lurton 2021 Diane by Jacques Lurton Sauvignon Blanc  (Entre-Deux-Mers),$20,13.0,750,White,Bordeaux,Sauvignon Blanc,Vignobles André Lurton,90 Points,2021
6756,Weinbiet 2020 Philipp Bassler Grosses Gewächs Trocken Riesling (Pfalz),$35,13.0,750,White,Germany,Riesling,Weinbiet,90 Points,2020
6757,Weingut Mad 2020 Chardonnay (Leithaberg),$30,14.0,750,White,Austria,Chardonnay,Weingut Mad,90 Points,2020
6758,Wines & Winemakers 2020 Companhia das Lezirias Tyto Alba Merlot (Tejo),$34,14.0,750,Red,Portugal,Merlot,Wines & Winemakers,90 Points,2020
6759,Alexakis 2020 Assyrtiko (Crete),$19,13.0,750,White,Greece,"Assyrtiko, Greek White",Alexakis,90 Points,2020
6760,Anthony Road 2020 Semi-Dry Riesling (Finger Lakes),$20,11.0,750,White,Finger Lakes,Riesling,Anthony Road,90 Points,2020
6761,Banshee 2019 Mordecai Red (California),$25,14.0,750,Red,California Other,"Red Blends, Red Blends",Banshee,90 Points,2019
6762,Bedell 2019 Cabernet Franc (North Fork of Long Island),$45,12.0,750,Red,Long Island,Cabernet Franc,Bedell,90 Points,2019
6763,Bel Colle 2018 Monvigliero  (Barolo),$75,14.0,750,Red,Piedmont,Nebbiolo,Bel Colle,90 Points,2018
6764,Bodega de Edgar 2020 La Guera White (Central Coast),$42,13.0,750,White,Central Coast,White Blend,Bodega de Edgar,90 Points,2020
6765,Bosman Family Vineyards 2017 Optenhorst Single Vineyard Bushvine Chenin Blanc (Wellington),$44,13.0,750,White,South Africa,Chenin Blanc,Bosman Family Vineyards,90 Points,2017
6766,Broken Earth 2018 CV Cabernet Franc (Paso Robles),$40,15.0,750,Red,Central Coast,Cabernet Franc,Broken Earth,90 Points,2018
6767,Burmester 2017 Boa-Vista Touriga Nacional Touriga Nacional (Douro),$58,15.0,750,Red,Portugal,"Touriga Nacional, Portuguese Red",Burmester,90 Points,2017
6768,Ca' Rossa 2020 Le Coste Riserva  (Roero),$25,14.0,750,White,Piedmont,"Arneis, Italian White",Ca' Rossa,90 Points,2020
6769,Cantina di Venosa 2021 Verbo Rosato (Basilicata),$17,13.0,750,Rose,Southern Italy,"Rosato, Rosé",Cantina di Venosa,90 Points,2021
6770,Cayuse 2020 Cailloux Vineyard Viognier (Walla Walla Valley (OR)),$75,13.0,750,White,Oregon Other,Viognier,Cayuse,90 Points,2020
6771,Château Canon Montségur 2016 Cuvée Oscar  (Castillon Côtes de Bordeaux),$30,14.0,750,Red,Bordeaux,Bordeaux-style Red Blend,Château Canon Montségur,90 Points,2016
6772,Château Cheval Brun 2018  Saint-Émilion,$50,13.0,750,Red,Bordeaux,Bordeaux-style Red Blend,Château Cheval Brun,90 Points,2018
6773,Château Coutinel 2020 Négrette (Fronton),$15,12.0,750,Red,Southwest France,"Negrette, Other Red",Château Coutinel,90 Points,2020
6774,Clos du Bois 2021 Pinot Grigio (California),$11,12.0,750,White,California Other,Pinot Grigio,Clos du Bois,90 Points,2021
6775,Clos du Val 2019 Hirondelle Vineyard Estate Grown Cabernet Sauvignon (Stags Leap District),$125,14.0,750,Red,Napa,Cabernet Sauvignon,Clos du Val,90 Points,2019
6776,Crooked Path 2019 The Wanderer Red (Paso Robles),$30,,750,Red,Central Coast,Rhône-style Red Blend,Crooked Path,90 Points,2019
6777,Domaine Plaisance Penavayre 2019 Alabets Négrette (Fronton),$20,13.0,750,Red,Southwest France,"Negrette, Other Red",Domaine Plaisance Penavayre,90 Points,2019
6778,Fox Run 2020 Semi-Dry Riesling (Seneca Lake),$15,11.0,750,White,Finger Lakes,Riesling,Fox Run,90 Points,2020
6779,Freemark Abbey 2018 Cabernet Sauvignon (Napa Valley),$65,14.0,750,Red,Napa,Cabernet Sauvignon,Freemark Abbey,90 Points,2018
6780,Frichette 2019 Malbec (Red Mountain),$45,14.0,750,Red,Columbia Valley,Malbec,Frichette,90 Points,2019
6781,Frichette 2019 Shaw 32 Vineyard Cabernet Sauvignon (Red Mountain),$45,14.0,750,Red,Columbia Valley,Cabernet Sauvignon,Frichette,90 Points,2019
6782,Gainey 2021 Sauvignon Blanc (Santa Ynez Valley),$18,13.0,750,White,Central Coast,Sauvignon Blanc,Gainey,90 Points,2021
6783,Gentleman Farmer 2021 Rosé (Napa Valley),$35,13.0,750,Rose,Napa,Rosé,Gentleman Farmer,90 Points,2021
6784,Grosgrain 2020 Rojo Phillips Vineyard Red (Walla Walla Valley (WA)),$36,12.0,750,Red,Columbia Valley,"Red Blends, Red Blends",Grosgrain,90 Points,2020
6785,Hahn 2020 Pinot Noir (California),$15,14.0,750,Red,California Other,Pinot Noir,Hahn,90 Points,2020
6786,Halleck 2021 Calandrelli Vineyard Dry Gewürztraminer (Russian River Valley),$49,14.0,750,White,Sonoma,Gewürztraminer,Halleck,90 Points,2021
6787,Hansen-Lauer 2020 Bernkasteler Graben Spätlese Riesling (Mosel),$27,9.0,750,White,Germany,Riesling,Hansen-Lauer,90 Points,2020
6788,Henri Bourgeois 2019 La Bourgeoise  (Sancerre),$40,13.0,750,White,Loire Valley,Sauvignon Blanc,Henri Bourgeois,90 Points,2019
6789,Jean Perrier et Fils 2020 Altus Altesse Vieilles Vignes  (Roussette de Savoie),$20,12.0,750,White,France Other,"Altesse, Other White",Jean Perrier et Fils,90 Points,2020
6790,Jordan 2018 Cabernet Sauvignon (Alexander Valley),$60,13.0,750,Red,Sonoma,Cabernet Sauvignon,Jordan,90 Points,2018
6791,Josh Cellars 2020 Legacy Red (California),$15,14.0,750,Red,California Other,"Red Blends, Red Blends",Josh Cellars,90 Points,2020
6792,Keller Estate 2021 Rosé of Pinot Noir (Petaluma Gap),$38,12.0,750,Rose,Sonoma,Pinot Noir,Keller Estate,90 Points,2021
6793,Lamoreaux Landing 2019 Dry Riesling (Finger Lakes),$17,11.0,750,White,Finger Lakes,Riesling,Lamoreaux Landing,90 Points,2019
6794,Lasseter 2019 Chemin De Fer G-S-M (Sonoma Valley),$56,15.0,750,Red,Sonoma,"G-S-M, Rhône-style Red Blend",Lasseter,90 Points,2019
6795,Lasseter 2019 Trinity Ridge Estate Vineyards Syrah (Moon Mountain District Sonoma County),$125,15.0,750,Red,Sonoma,Syrah,Lasseter,90 Points,2019
6796,Lava Cap 2020 Cabernet Sauvignon (El Dorado),$35,14.0,750,Red,Sierra Foothills,Cabernet Sauvignon,Lava Cap,90 Points,2020
6797,Le Caveau Savoyard 2020 Cuvée Signature Pinot Noir (Vin de Savoie),$16,12.0,750,Red,France Other,Pinot Noir,Le Caveau Savoyard,90 Points,2020
6798,Lincourt 2021 Grüner Veltliner (Sta. Rita Hills),$32,12.0,750,White,Central Coast,Grüner Veltliner,Lincourt,90 Points,2021
6799,Lincourt 2021 Steel Chardonnay (Sta. Rita Hills),$30,14.0,750,White,Central Coast,Chardonnay,Lincourt,90 Points,2021
6800,Lionel Osmin & Cie 2015 Clos Cancaillaü Le Dernier Carré  (Jurançon),$25,13.0,750,Dessert,Southwest France,"Petit Manseng, Other White",Lionel Osmin & Cie,90 Points,2015
6801,Love & Squalor 2016 Sunnyside Vineyard Riesling (Willamette Valley),$38,13.0,750,White,Willamette Valley,Riesling,Love & Squalor,90 Points,2016
6802,MacRostie 2019 Wildcat Mountain Chardonnay (Sonoma Coast),$46,14.0,750,White,Sonoma,Chardonnay,MacRostie,90 Points,2019
6803,Maison Bertrand Ravache 2019 Léo by Léo  (Médoc),$30,13.0,750,Red,Bordeaux,Bordeaux-style Red Blend,Maison Bertrand Ravache,90 Points,2019
6804,Marietta Cellars 2021 OVR Old Vine Rosé (California),$19,13.0,750,Rose,California Other,Rosé,Marietta Cellars,90 Points,2021
6805,Matt Taylor Wines 2018 Cuvée Kaela Komorba Vineyard Pinot Noir (Sonoma Coast),$60,11.0,750,Red,Sonoma,Pinot Noir,Matt Taylor Wines,90 Points,2018
6806,Michael David 2020 Sixth Sense Syrah (Lodi),$18,15.0,750,Red,Central Valley,Syrah,Michael David,90 Points,2020
6807,Noble Vines 2021 242 Sauvignon Blanc (Monterey),$12,13.0,750,White,Central Coast,Sauvignon Blanc,Noble Vines,90 Points,2021
6808,Ottavino 2021 Alfaro Family Vineyard Grüner Veltliner (Santa Cruz Mountains),$35,13.0,750,White,Central Coast,Grüner Veltliner,Ottavino,90 Points,2021
6809,Santa Vittoria 2018  Barolo,$43,14.0,750,Red,Piedmont,Nebbiolo,Santa Vittoria,90 Points,2018
6810,Silverado 2018 Mt. George Vineyard Merlot (Coombsville),$48,14.0,750,Red,Napa,Merlot,Silverado,90 Points,2018
6811,Terlato 2021 Pinot Grigio (Friuli Colli Orientali),$25,13.0,750,White,Northeastern Italy,Pinot Grigio,Terlato,90 Points,2021
6812,Terra Costantino 2020 De Aetna  (Etna),$32,13.0,750,White,Sicily & Sardinia,"Carricante, Italian White",Terra Costantino,90 Points,2020
6813,The Four Graces 2021 Rosé of Pinot Noir (Willamette Valley),$21,12.0,750,Rose,Willamette Valley,Pinot Noir,The Four Graces,90 Points,2021
6814,Love & Squalor 2016 Sunnyside Vineyard Riesling (Willamette Valley),$38,13.0,750,White,Willamette Valley,Riesling,Love & Squalor,90 Points,2016
6815,MacRostie 2019 Wildcat Mountain Chardonnay (Sonoma Coast),$46,14.0,750,White,Sonoma,Chardonnay,MacRostie,90 Points,2019
6816,Maison Bertrand Ravache 2019 Léo by Léo  (Médoc),$30,13.0,750,Red,Bordeaux,Bordeaux-style Red Blend,Maison Bertrand Ravache,90 Points,2019
6817,Marietta Cellars 2021 OVR Old Vine Rosé (California),$19,13.0,750,Rose,California Other,Rosé,Marietta Cellars,90 Points,2021
6818,Matt Taylor Wines 2018 Cuvée Kaela Komorba Vineyard Pinot Noir (Sonoma Coast),$60,11.0,750,Red,Sonoma,Pinot Noir,Matt Taylor Wines,90 Points,2018
6819,Michael David 2020 Sixth Sense Syrah (Lodi),$18,15.0,750,Red,Central Valley,Syrah,Michael David,90 Points,2020
6820,Noble Vines 2021 242 Sauvignon Blanc (Monterey),$12,13.0,750,White,Central Coast,Sauvignon Blanc,Noble Vines,90 Points,2021
6821,Ottavino 2021 Alfaro Family Vineyard Grüner Veltliner (Santa Cruz Mountains),$35,13.0,750,White,Central Coast,Grüner Veltliner,Ottavino,90 Points,2021
6822,Domaine de Beyssac 2017 Essentiel Red (Côtes du Marmandais),$20,14.0,750,Red,Southwest France,"Red Blends, Red Blends",Domaine de Beyssac,90 Points,2017
6823,Domaine de l'Idylle 2020 Anne de Chypre  (Roussette de Savoie),$21,12.0,750,White,France Other,"Altesse, Other White",Domaine de l'Idylle,90 Points,2020
6824,Domaine Della 2020 Chardonnay (Sonoma Coast),$72,14.0,750,White,Sonoma,Chardonnay,Domaine Della,90 Points,2020
6825,Ehlers Estate 2021 Sauvignon Blanc (Dry Creek Valley),$38,13.0,750,White,Sonoma,Sauvignon Blanc,Ehlers Estate,90 Points,2021
6826,Franklin Tate 2021 Tate Chardonnay (Margaret River),$17,13.0,750,White,Western Australia,Chardonnay,Franklin Tate,90 Points,2021
6827,Future Perfect 2021 PRIDE Rosé of Grenache (Santa Barbara County),$38,12.0,750,Rose,Central Coast,Grenache,Future Perfect,90 Points,2021
6828,Goose Ridge 2019 Estate Bottled Cellar Select Artist Series “Grand Canyon” Reserve Red (Goose Gap),$54,14.0,750,Red,Washington Other,Bordeaux-style Red Blend,Goose Ridge,90 Points,2019
6829,Graziano 2018 Coro Mendocino Red (Mendocino),$40,15.0,750,Red,Mendocino County,"Red Blends, Red Blends",Graziano,90 Points,2018
6830,Hermann J. Wiemer 2020 HJW Bio Riesling (Seneca Lake),$45,12.0,750,White,Finger Lakes,Riesling,Hermann J. Wiemer,90 Points,2020
6831,Hermann J. Wiemer 2020 Late Harvest Riesling (Seneca Lake),$25,9.0,750,White,Finger Lakes,Riesling,Hermann J. Wiemer,90 Points,2020
6832,Heron Hill 2020 Tasting Room Single Block Series Ingle Vineyard Riesling (Finger Lakes),$40,12.0,750,White,Finger Lakes,Riesling,Heron Hill,90 Points,2020
6833,Hungry Hawk 2019 Queue Rouge Red (San Diego County),$56,14.0,750,Red,South Coast,Bordeaux-style Red Blend,Hungry Hawk,90 Points,2019
6834,Château Grimont 2020 Cuvée Prestige  (Cadillac Côtes de Bordeaux),$20,14.0,750,Red,Bordeaux,Bordeaux-style Red Blend,Château Grimont,90 Points,2020
6835,Château Haut-Monplaisir 2020 Tradition  (Cahors),$24,14.0,750,Red,Southwest France,Malbec,Château Haut-Monplaisir,90 Points,2020
6836,Château Haut-Théron 2020  Cahors,$15,13.0,750,Red,Southwest France,Malbec,Château Haut-Théron,90 Points,2020
6837,Château Paloumey 2018 Ailes de Paloumey  (Haut-Médoc),$30,13.0,750,Red,Bordeaux,Bordeaux-style Red Blend,Château Paloumey,90 Points,2018
6838,Château Poujeaux 2019  Moulis-en-Médoc,$36,14.0,750,Red,Bordeaux,Bordeaux-style Red Blend,Château Poujeaux,90 Points,2019
6839,Château Renard Mondésir 2018  Fronsac,$35,14.0,750,Red,Bordeaux,Merlot,Château Renard Mondésir,90 Points,2018
6840,Château Saint-Sernin 2018 Malbec de Calcaire  (Cahors),$20,14.0,750,Red,Southwest France,"Malbec-Merlot, Bordeaux-style Red Blend",Château Saint-Sernin,90 Points,2018
6841,Château Tuilerie Plaisance 2019  Montagne-Saint-Émilion,$40,14.0,750,Red,Bordeaux,Bordeaux-style Red Blend,Château Tuilerie Plaisance,90 Points,2019
6842,Dashe Cellars 2020 Concrete Cuvée Les Enfants Terribles Chenin Blanc (Clarksburg),$24,12.0,750,White,Central Valley,Chenin Blanc,Dashe Cellars,90 Points,2020
6843,Domaine de Beyssac 2017 Essentiel Red (Côtes du Marmandais),$20,14.0,750,Red,Southwest France,"Red Blends, Red Blends",Domaine de Beyssac,90 Points,2017
6844,Domaine de l'Idylle 2020 Anne de Chypre  (Roussette de Savoie),$21,12.0,750,White,France Other,"Altesse, Other White",Domaine de l'Idylle,90 Points,2020
6845,Domaine Della 2020 Chardonnay (Sonoma Coast),$72,14.0,750,White,Sonoma,Chardonnay,Domaine Della,90 Points,2020
6846,Ehlers Estate 2021 Sauvignon Blanc (Dry Creek Valley),$38,13.0,750,White,Sonoma,Sauvignon Blanc,Ehlers Estate,90 Points,2021
6847,Franklin Tate 2021 Tate Chardonnay (Margaret River),$17,13.0,750,White,Western Australia,Chardonnay,Franklin Tate,90 Points,2021
6848,Future Perfect 2021 PRIDE Rosé of Grenache (Santa Barbara County),$38,12.0,750,Rose,Central Coast,Grenache,Future Perfect,90 Points,2021
6849,Goose Ridge 2019 Estate Bottled Cellar Select Artist Series “Grand Canyon” Reserve Red (Goose Gap),$54,14.0,750,Red,Washington Other,Bordeaux-style Red Blend,Goose Ridge,90 Points,2019
6850,Graziano 2018 Coro Mendocino Red (Mendocino),$40,15.0,750,Red,Mendocino County,"Red Blends, Red Blends",Graziano,90 Points,2018
6851,Hermann J. Wiemer 2020 HJW Bio Riesling (Seneca Lake),$45,12.0,750,White,Finger Lakes,Riesling,Hermann J. Wiemer,90 Points,2020
6852,Hermann J. Wiemer 2020 Late Harvest Riesling (Seneca Lake),$25,9.0,750,White,Finger Lakes,Riesling,Hermann J. Wiemer,90 Points,2020
6853,Heron Hill 2020 Tasting Room Single Block Series Ingle Vineyard Riesling (Finger Lakes),$40,12.0,750,White,Finger Lakes,Riesling,Heron Hill,90 Points,2020
6854,Hungry Hawk 2019 Queue Rouge Red (San Diego County),$56,14.0,750,Red,South Coast,Bordeaux-style Red Blend,Hungry Hawk,90 Points,2019
6855,Huston 2019 Malbec (Snake River Valley (ID)),$33,13.0,750,Red,Idaho,Malbec,Huston,90 Points,2019
6856,I Stefanini 2020 Monte de Toni  (Soave),$18,12.0,750,White,Veneto,"Garganega, Italian White",I Stefanini,90 Points,2020
6857,J Wrigley 2019 Estate Single-Clone 828 Pinot Noir (McMinnville),$74,12.0,750,Red,Willamette Valley,Pinot Noir,J Wrigley,90 Points,2019
6858,Joseph Jewell 2021 Raymond Burr Vineyard Vermentino (Dry Creek Valley),$27,13.0,750,White,Sonoma,"Vermentino, Italian White",Joseph Jewell,90 Points,2021
6859,Kith & Kin 2020 Chardonnay (Rutherford),$25,13.0,750,White,Napa,Chardonnay,Kith & Kin,90 Points,2020
6860,Klinker Brick 2019 Old Ghost Old Vine Zinfandel (Lodi),$40,15.0,750,Red,Central Valley,Zinfandel,Klinker Brick,90 Points,2019
6861,Red Car 2019 Estate Vineyard Pinot Noir (Fort Ross-Seaview),$75,13.0,750,Red,Sonoma,Pinot Noir,Red Car,90 Points,2019
6862,Ruby Hill Winery 2021 Reserve Collection Sauvignon Blanc (Livermore Valley),$23,14.0,750,White,Central Coast,Sauvignon Blanc,Ruby Hill Winery,90 Points,2021
6863,Scheid 2021 Sauvignon Blanc (Monterey),$25,13.0,750,White,Central Coast,Sauvignon Blanc,Scheid,90 Points,2021
